timestamp,j1_pos,j1_vel,j2_pos,j2_vel,j3_pos,j3_vel,j4_pos,j4_vel,j5_pos,j5_vel,j6_pos,j6_vel
10.1446,-1.61231,-0.00244236,-1.88621,0.00244236,1.37808,-0.00244236,-0.00209808,-0.139196,-0.791752,0.0219784,1.11601,-0.00732613
10.1468,-1.61231,-0.00244236,-1.88621,0.00244236,1.37808,-0.00244236,-0.00209808,-0.0952396,-0.791752,0.00732613,1.11601,-0.00732613
10.1487,-1.61231,-0.00732613,-1.88621,0.00244236,1.37808,-0.00244236,-0.00209808,-0.0805874,-0.791752,0.0219784,1.11601,-0.00732613
10.1507,-1.61231,-0.00732613,-1.88621,0.00244236,1.37808,0.00244236,-0.00247955,-0.0659351,-0.791752,0.00732613,1.11601,-0.00732613
10.1527,-1.61231,-0.00732613,-1.88621,0.00244236,1.37808,-0.00244236,-0.00247955,-0.0512848,-0.791752,0.00732613,1.11601,-0.00732613
10.1549,-1.61231,-0.00732613,-1.88621,0.00244236,1.37808,-0.00244236,-0.00247955,-0.0366325,-0.79137,0.00732613,1.11601,-0.00732613
10.1566,-1.61231,-0.00732613,-1.88621,0.00244236,1.37808,-0.00244236,-0.00286102,-0.0512848,-0.79137,0.0219784,1.11601,-0.0219784
10.1586,-1.61231,-0.00244236,-1.88621,0.00244236,1.37808,-0.00244236,-0.00286102,-0.0219803,-0.79137,0.0219784,1.11601,-0.0219784
10.1606,-1.61231,-0.00732613,-1.88621,0.00244236,1.37808,-0.00244236,-0.00286102,-0.0219803,-0.79137,0.0366306,1.11601,-0.00732613
10.1626,-1.61231,-0.00732613,-1.88621,0.00244236,1.37808,-0.00244236,-0.00286102,-0.00732803,-0.790989,0.0512829,1.11601,-0.00732613
10.1646,-1.61231,-0.00732613,-1.88621,0.00244236,1.37808,-0.00244236,-0.00286102,0.00732613,-0.790607,0.0659332,1.11601,-0.00732613
10.1666,-1.61231,-0.00732613,-1.88621,0.00244236,1.37808,-0.00244236,-0.00247955,0.0219784,-0.790607,0.0512829,1.11601,-0.00732613
10.1686,-1.61231,-0.00732613,-1.88621,0.00244236,1.37808,-0.00244236,-0.00247955,0.0366306,-0.790226,0.0659332,1.11601,-0.00732613
10.1707,-1.61231,-0.00732613,-1.88621,0.00244236,1.37808,-0.00244236,-0.00209808,0.0512829,-0.789845,0.0805855,1.11601,-0.0219784
10.1726,-1.61231,-0.00732613,-1.88621,0.00244236,1.37808,-0.00244236,-0.00209808,0.0512829,-0.789463,0.0952377,1.11601,-0.00732613
10.1746,-1.61269,-0.0122099,-1.88621,0.00244236,1.37808,-0.00244236,-0.00171661,0.0659332,-0.789082,0.10989,1.11562,-0.00732613
10.1766,-1.61269,-0.0122099,-1.88621,0.00244236,1.37808,-0.00244236,-0.00171661,0.0512829,-0.7887,0.10989,1.11562,-0.00732613
10.1786,-1.61269,-0.0122099,-1.88621,0.00244236,1.37808,-0.00244236,-0.00171661,0.0512829,-0.788319,0.124542,1.11562,-0.00732613
10.1807,-1.61269,-0.0122099,-1.88621,0.00244236,1.37808,-0.00244236,-0.00133514,0.0366306,-0.787937,0.10989,1.11562,-0.0219784
10.1826,-1.61269,-0.0170937,-1.88621,0.00244236,1.37808,-0.00244236,-0.00133514,0.0512829,-0.787937,0.0952377,1.11562,-0.0219784
10.1847,-1.61269,-0.0219784,-1.88621,0.00244236,1.37808,-0.00244236,-0.000572205,0.10989,-0.787556,0.10989,1.11562,-0.0219784
10.1868,-1.61307,-0.0219784,-1.88621,0.00244236,1.37808,-0.00244236,0.000190735,0.168499,-0.787174,0.0952377,1.11562,-0.0219784
10.1893,-1.61307,-0.0219784,-1.88621,0.00244236,1.37808,-0.00244236,0.000953674,0.153847,-0.786793,0.10989,1.11562,-0.0219784
10.1911,-1.61307,-0.0268621,-1.88621,0.00244236,1.37808,-0.00244236,0.00133514,0.153847,-0.786411,0.0952377,1.11562,-0.00732613
10.1929,-1.61345,-0.0317459,-1.88621,0.00244236,1.37808,-0.00244236,0.00209808,0.183149,-0.786411,0.0952377,1.11562,-0.00732613
10.1948,-1.61345,-0.0268621,-1.88621,0.00244236,1.37808,-0.00244236,0.00286102,0.212454,-0.78603,0.0952377,1.11562,-0.0219784
10.1968,-1.61345,-0.0317459,-1.88621,0.00244236,1.37808,-0.00244236,0.00362396,0.212454,-0.785648,0.0952377,1.11562,-0.00732613
10.1989,-1.61345,-0.0317459,-1.88621,0.00244236,1.37808,-0.00244236,0.0043869,0.227106,-0.785267,0.0952377,1.11562,-0.00732613
10.201,-1.61383,-0.0268621,-1.88621,0.00244236,1.37808,-0.00244236,0.00553131,0.241758,-0.784885,0.0952377,1.11562,-0.0219784
10.2028,-1.61383,-0.0317459,-1.88621,0.00244236,1.37808,-0.00244236,0.00591278,0.212454,-0.784885,0.0805855,1.11562,-0.0219784
10.2048,-1.61421,-0.0366297,-1.88621,0.00244236,1.37808,-0.00732613,0.00667572,0.256411,-0.784885,0.0659332,1.11562,-0.0219784
10.2074,-1.61421,-0.0463982,-1.88621,0.00244236,1.37808,-0.00244236,0.00782013,0.256411,-0.784885,0.0366306,1.11562,-0.00732613
10.2092,-1.6146,-0.0463982,-1.88621,0.00244236,1.37808,-0.00244236,0.0082016,0.212454,-0.784885,0.0219784,1.11562,-0.00732613
10.2113,-1.6146,-0.0512819,-1.88621,0.00244236,1.37808,-0.00244236,0.0082016,0.168499,-0.784885,0.0219784,1.11562,-0.00732613
10.2129,-1.61498,-0.0463982,-1.88621,0.00732613,1.37808,-0.00244236,0.00858307,0.124542,-0.784885,0.0219784,1.11562,-0.00732613
10.2149,-1.61498,-0.0463982,-1.88621,0.00244236,1.37808,-0.00244236,0.00858307,0.0952377,-0.784885,0.0219784,1.11562,-0.00732613
10.2168,-1.61536,-0.0463982,-1.88621,0.00244236,1.37808,-0.00244236,0.00858307,0.0512829,-0.784885,0.0219784,1.11562,-0.0219784
10.2187,-1.61536,-0.0415144,-1.88621,0.00244236,1.37808,-0.00244236,0.0082016,0.0219784,-0.784885,0.00732613,1.11562,-0.00732613
10.2207,-1.61536,-0.0366297,-1.88621,0.00244236,1.37808,-0.00244236,0.0082016,-0.00732803,-0.784885,0.00732613,1.11562,-0.00732613
10.2226,-1.61536,-0.0317459,-1.88621,0.00244236,1.37808,-0.00244236,0.0082016,-0.00732803,-0.784885,0.0219784,1.11562,0.00732803
10.2246,-1.61574,-0.0317459,-1.88621,0.00244236,1.37808,-0.00244236,0.00782013,-0.00732803,-0.784885,0.00732613,1.11562,-0.00732613
10.2269,-1.61574,-0.0317459,-1.88621,0.00244236,1.37808,-0.00244236,0.00782013,-0.00732803,-0.784885,0.00732613,1.11562,-0.0219784
10.2286,-1.61612,-0.0366297,-1.88621,0.00244236,1.37808,-0.00244236,0.00782013,-0.00732803,-0.784885,0.00732613,1.11562,-0.00732613
10.2304,-1.61612,-0.0415144,-1.88621,0.00244236,1.37808,-0.00244236,0.00782013,0.00732613,-0.784885,0.0219784,1.11562,-0.00732613
10.2326,-1.6165,-0.0463982,-1.88621,0.00244236,1.37808,-0.00244236,0.0082016,0.00732613,-0.784885,-0.00732803,1.11562,-0.00732613
10.2346,-1.6165,-0.0463982,-1.88621,0.00244236,1.37808,-0.00244236,0.0082016,0.00732613,-0.784885,0.00732613,1.11562,-0.00732613
10.2364,-1.61688,-0.0463982,-1.88621,0.00244236,1.37808,-0.00244236,0.0082016,0.00732613,-0.784885,0.00732613,1.11524,-0.00732613
10.2386,-1.61688,-0.0463982,-1.88621,0.00244236,1.37808,-0.00244236,0.0082016,0.00732613,-0.784885,0.00732613,1.11524,-0.0219784
10.2406,-1.61688,-0.0463982,-1.88621,0.00244236,1.37808,-0.00244236,0.00782013,-0.00732803,-0.784885,0.00732613,1.11524,-0.00732613
10.2426,-1.61727,-0.0415144,-1.88621,0.00244236,1.37808,-0.00244236,0.00782013,-0.00732803,-0.784885,0.00732613,1.11524,-0.00732613
10.2443,-1.61727,-0.0317459,-1.88621,0.00244236,1.37808,-0.00244236,0.00782013,-0.00732803,-0.785267,-0.0219803,1.11524,0.00732803
10.2463,-1.61727,-0.0219784,-1.88621,0.00244236,1.37808,-0.00244236,0.00782013,-0.00732803,-0.785648,-0.0512848,1.11562,-0.00732613
10.2483,-1.61727,-0.0122099,-1.88621,0.00244236,1.37808,-0.00244236,0.00782013,0.00732613,-0.785648,-0.0512848,1.11524,-0.00732613
10.2503,-1.61727,-0.00732613,-1.88621,0.00244236,1.37808,-0.00244236,0.00782013,0.00732613,-0.785648,-0.0366325,1.11524,-0.00732613
10.2524,-1.61727,-0.00244236,-1.88621,0.00244236,1.37808,-0.00244236,0.00782013,0.00732613,-0.785648,-0.00732803,1.11562,-0.00732613
10.2546,-1.61727,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785648,-0.00732803,1.11524,-0.00732613
10.2566,-1.61727,-0.00732613,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785648,-0.00732803,1.11524,-0.00732613
10.2587,-1.61727,-0.00732613,-1.88621,0.00244236,1.3777,-0.00732613,0.00782013,0.00732613,-0.785648,0.00732613,1.11524,0.00732803
10.2607,-1.61727,-0.00732613,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.0219784,-0.785648,0.0219784,1.11524,-0.0219784
10.2627,-1.61727,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.0512829,-0.785648,0.0219784,1.11524,-0.00732613
10.2647,-1.61727,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00858307,0.0512829,-0.785648,0.0219784,1.11524,-0.00732613
10.2668,-1.61727,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00858307,0.0512829,-0.785648,0.00732613,1.11524,-0.00732613
10.2689,-1.61727,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00858307,0.0219784,-0.785267,0.0219784,1.11524,-0.00732613
10.2708,-1.61727,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00858307,0.0219784,-0.785267,0.0219784,1.11524,-0.00732613
10.2728,-1.61727,-0.00244236,-1.88621,0.00244236,1.37808,-0.00244236,0.0082016,-0.00732803,-0.785267,0.0219784,1.11524,-0.00732613
10.2748,-1.61727,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.0219784,1.11524,-0.00732613
10.2768,-1.61727,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,-0.00732803,-0.785267,0.0366306,1.11562,-0.00732613
10.2788,-1.61727,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,-0.0219803,-0.784885,0.0219784,1.11524,-0.00732613
10.2809,-1.61727,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,-0.00732803,-0.784885,0.0366306,1.11524,-0.00732613
10.2829,-1.61688,0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.784885,0.0219784,1.11524,-0.00732613
10.2849,-1.61688,-0.00244236,-1.88621,0.00244236,1.37808,-0.00244236,0.0082016,0.00732613,-0.784885,0.0219784,1.11524,-0.00732613
10.2869,-1.61688,0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.784885,0.0219784,1.11524,-0.00732613
10.2888,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.2908,-1.61688,0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,-0.00732803,1.11524,-0.00732613
10.2928,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,-0.00732803,-0.785267,-0.00732803,1.11524,-0.00732613
10.2949,-1.61688,0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,-0.00732803,-0.785267,-0.00732803,1.11524,-0.00732613
10.2968,-1.61688,0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,-0.00732803,-0.785267,-0.00732803,1.11524,-0.00732613
10.2988,-1.61688,0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,-0.00732803,-0.785267,-0.00732803,1.11524,-0.00732613
10.3008,-1.61688,0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,0.00732613,1.11524,-0.0219784
10.3028,-1.61688,0.00244236,-1.88621,0.00244236,1.37808,-0.00244236,0.00782013,-0.00732803,-0.785267,0.00732613,1.11524,-0.00732613
10.3048,-1.61688,0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,-0.00732803,-0.785267,-0.00732803,1.11524,-0.00732613
10.3067,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3083,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3103,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.0219784,1.11524,-0.00732613
10.3124,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,0.0219784,1.11524,-0.00732613
10.3146,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3166,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3184,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.0219784,1.11524,-0.00732613
10.3203,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.784885,0.0219784,1.11524,0.00732803
10.3226,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.0219784
10.3246,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3266,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3287,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3308,-1.61688,-0.00244236,-1.88621,0.00732613,1.37808,-0.00244236,0.00782013,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3328,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3349,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00732613,0.00782013,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3368,-1.61688,0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3388,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3408,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3428,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3448,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3468,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3488,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,-0.00732803,-0.785267,0.00732613,1.11524,-0.00732613
10.3508,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3528,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3549,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,0.0219784,1.11524,-0.00732613
10.3568,-1.61688,-0.00244236,-1.88621,0.00244236,1.37808,0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3589,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.0219784,-0.785267,0.00732613,1.11524,0.00732803
10.3608,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3629,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.365,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,-0.00732803,1.11524,-0.00732613
10.3669,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3688,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3709,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.0219784
10.3728,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3748,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3768,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,0.00244236,0.00782013,0.00732613,-0.785267,-0.00732803,1.11524,-0.00732613
10.3788,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3808,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3828,-1.61688,-0.00244236,-1.88621,-0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,0.00732803
10.3848,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.0219784,-0.785267,0.00732613,1.11524,-0.0219784
10.3868,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00732613,0.0082016,0.00732613,-0.785267,0.0219784,1.11524,-0.00732613
10.3887,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,-0.00732803,1.11524,-0.00732613
10.3906,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3926,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3944,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.0219784,1.11524,-0.00732613
10.3966,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.3986,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,-0.00732803,1.11524,-0.00732613
10.4006,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.4026,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.0219784,-0.785267,0.0219784,1.11524,-0.00732613
10.4046,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00732613,0.00782013,0.00732613,-0.785267,-0.00732803,1.11524,-0.00732613
10.4066,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,-0.00732803,1.11524,-0.00732613
10.4086,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.4106,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.4126,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,0.00732803
10.4147,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,-0.00732803,1.11524,-0.00732613
10.4167,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00782013,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.4187,-1.61688,-0.00244236,-1.88621,0.00244236,1.37808,-0.00244236,0.00782013,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.4208,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.0219784,-0.785267,0.00732613,1.11524,-0.00732613
10.4229,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,-0.00732803,1.11524,-0.00732613
10.4248,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.4268,-1.61688,-0.00244236,-1.88621,-0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,-0.00732803,1.11524,-0.00732613
10.4288,-1.61688,-0.00244236,-1.88621,0.00244236,1.37808,0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.4311,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.0219784,-0.785267,-0.00732803,1.11524,-0.00732613
10.4329,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,-0.00732803,1.11524,-0.00732613
10.4348,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.0219784
10.4368,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,0.00732803
10.4387,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.4408,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.0219784,1.11524,-0.00732613
10.4428,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.4447,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.4468,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.0219784
10.4488,-1.61688,-0.00732613,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.4508,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.4529,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.4549,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.4567,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.4588,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.4608,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.4628,-1.61688,-0.00732613,-1.88621,0.00244236,1.37808,-0.00244236,0.0082016,0.00732613,-0.785267,0.0219784,1.11524,-0.00732613
10.465,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.4676,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.785267,0.00732613,1.11524,-0.00732613
10.4693,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.0219784,-0.785267,0.00732613,1.11524,-0.00732613
10.4709,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.00732613,-0.784885,0.00732613,1.11524,-0.00732613
10.4728,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.0219784,-0.785267,0.00732613,1.11524,-0.00732613
10.4747,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.0082016,0.0219784,-0.785267,0.00732613,1.11524,-0.00732613
10.4769,-1.61688,-0.00732613,-1.88621,0.00244236,1.3777,-0.00244236,0.00858307,0.0219784,-0.785267,-0.00732803,1.11524,-0.0219784
10.4788,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00858307,0.0219784,-0.785267,0.00732613,1.11524,-0.00732613
10.4808,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00858307,0.0219784,-0.784885,0.00732613,1.11524,-0.00732613
10.4828,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00858307,0.0219784,-0.785267,0.00732613,1.11524,-0.00732613
10.4847,-1.61727,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00896454,0.0366306,-0.785267,0.00732613,1.11524,-0.00732613
10.4867,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00858307,0.0219784,-0.785267,0.00732613,1.11524,-0.00732613
10.4886,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00896454,0.0219784,-0.785267,0.00732613,1.11524,-0.0219784
10.4906,-1.61727,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00896454,0.0366306,-0.785267,0.00732613,1.11524,-0.00732613
10.4926,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00934601,0.0512829,-0.785267,0.00732613,1.11524,-0.00732613
10.4947,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00934601,0.0512829,-0.784885,0.0219784,1.11524,0.00732803
10.4968,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00972748,0.0659332,-0.785267,0.00732613,1.11524,-0.0219784
10.4988,-1.61688,-0.00244236,-1.88621,0.00244236,1.3777,-0.00244236,0.00972748,0.0659332,-0.784885,0.00732613,1.11524,-0.00732613
